suburb,address,rooms,price,agent_seller,date,distance,postcode,bathroom,carspots,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,method,type
Caulfield South,5/27 Venus St,1,290000.0,Gary,2016-11-27,9.3,3162,1,1,0.0,126.0,1970,Glen Eira,-37.8943,145.0145,Southern Metropolitan,5051,vendor bid,"unit, duplex"
Caulfield South,245 Booran Rd,4,1570000.0,hockingstuart,2016-05-28,9.3,3162,2,2,641.0,215.0,1970,Glen Eira,-37.9012,145.035,Southern Metropolitan,5051,property sold,house
Caulfield South,364 Kooyong Rd,4,1916000.0,Biggin,2016-05-28,9.3,3162,2,2,630.0,205.0,1910,Glen Eira,-37.8894,145.0145,Southern Metropolitan,5051,property sold,house
Caulfield South,3/21 Gardenvale Rd,2,500000.0,Ray,2016-08-28,9.3,3162,1,1,90.0,126.0,1950,Glen Eira,-37.8996,145.0169,Southern Metropolitan,5051,vendor bid,"unit, duplex"
Chadstone,3/10 Euroka St,3,752000.0,Buxton,2016-09-03,13.6,3148,2,1,182.0,126.0,1950,Monash,-37.8786,145.1015,Southern Metropolitan,3582,property sold,townhouse
Chadstone,16 Moroney Dr,4,1507000.0,Jellis,2016-12-03,13.6,3148,2,2,600.0,126.0,1950,Monash,-37.8891,145.1002,Southern Metropolitan,3582,property sold,house
Chadstone,8B Moorong St,4,890000.0,Purplebricks,2016-02-04,13.6,3148,3,2,288.0,158.0,2014,Monash,-37.8801,145.1051,Southern Metropolitan,3582,vendor bid,house
Chadstone,2/44 Railway Pde S,3,700000.0,Bekdon,2016-06-04,13.6,3148,2,1,224.0,94.0,2006,Monash,-37.8738,145.1054,Southern Metropolitan,3582,property sold,"unit, duplex"
Chadstone,23 Thurloo St,3,1000000.0,Buxton,2016-08-06,13.6,3148,1,2,606.0,126.0,1950,Monash,-37.8784,145.0958,Southern Metropolitan,3582,property sold,house
Chadstone,2/4 Lenna Ct,3,865000.0,Buxton,2016-11-07,13.6,3148,2,2,277.0,143.0,2010,Monash,-37.8796,145.1044,Southern Metropolitan,3582,property sold,townhouse
Chadstone,2/12 Moorong St,4,1042500.0,Buxton,2017-02-11,13.6,3148,3,2,209.0,160.0,2016,Monash,-37.8805,145.105,Southern Metropolitan,3582,property sold,townhouse
Chadstone,5 Bullarto St,2,1002000.0,Ray,2016-08-13,13.6,3148,1,1,585.0,97.0,1950,Monash,-37.8792,145.0948,Southern Metropolitan,3582,property sold,house
Chadstone,15 Aloomba St,3,992000.0,Gary,2016-10-15,13.6,3148,1,2,586.0,126.0,1950,Monash,-37.8805,145.0978,Southern Metropolitan,3582,property sold,house
Chadstone,4/5 Rae St,3,650000.0,hockingstuart,2016-10-15,13.6,3148,2,2,160.0,101.0,2000,Monash,-37.8859,145.0934,Southern Metropolitan,3582,property passed in,house
Chadstone,1/19 Warrina St,4,965000.0,Buxton,2016-09-17,13.6,3148,3,2,273.0,182.0,2012,Monash,-37.8742,145.105,Southern Metropolitan,3582,property sold prior,townhouse
Chadstone,3 Yambie La,3,920000.0,LITTLE,2016-09-17,13.6,3148,2,2,515.0,126.0,1950,Monash,-37.8837,145.106,Southern Metropolitan,3582,property passed in,house
Chadstone,7 Inga Ct,3,1301000.0,Buxton,2017-03-18,13.6,3148,1,2,620.0,88.0,1970,Monash,-37.8812,145.105,Southern Metropolitan,3582,property sold,house
Chadstone,2 Fitzroy Gr,4,1415500.0,hockingstuart,2016-05-22,13.6,3148,2,1,1033.0,164.0,1950,Monash,-37.8738,145.1095,Southern Metropolitan,3582,property sold,house
Chadstone,1/32 Kelly St,2,705000.0,Buxton,2016-09-24,13.6,3148,1,1,842.0,126.0,1972,Monash,-37.8859,145.0979,Southern Metropolitan,3582,property sold,house
Chadstone,4 Jacana Ct,4,1260000.0,McGrath,2017-02-25,13.6,3148,2,2,500.0,277.0,2001,Monash,-37.8845,145.1027,Southern Metropolitan,3582,property sold,house
Chadstone,15 Grandview Rd,3,1460000.0,Buxton,2016-11-27,13.6,3148,1,1,705.0,126.0,1950,Monash,-37.8746,145.1071,Southern Metropolitan,3582,property sold,house
Chadstone,23 Jacana St,3,1000000.0,Thomson,2016-11-27,13.6,3148,1,2,630.0,105.0,1960,Monash,-37.8838,145.102,Southern Metropolitan,3582,property sold prior,house
Chadstone,2/2 Robert St,3,845000.0,Buxton,2016-05-28,13.6,3148,2,1,177.0,111.0,2012,Monash,-37.8824,145.1042,Southern Metropolitan,3582,property sold,townhouse
Chadstone,2/19 Thurloo St,4,881000.0,Ray,2016-08-28,13.6,3148,2,1,188.0,137.0,2014,Monash,-37.8781,145.0955,Southern Metropolitan,3582,property sold,townhouse
Clifton Hill,60a Hodgkinson St,3,1270000.0,Nelson,2016-09-03,3.4,3068,2,0,187.0,126.0,1950,Yarra,-37.7902,144.9894,Northern Metropolitan,2954,property sold,house
Clifton Hill,66 Noone St,2,780000.0,Harrington,2016-06-04,3.4,3068,1,1,155.0,85.0,1880,Yarra,-37.7934,144.9922,Northern Metropolitan,2954,property sold,house
Clifton Hill,13 Caroline St,3,1060000.0,Nelson,2016-11-07,3.4,3068,1,0,193.0,98.0,1900,Yarra,-37.7899,144.9984,Northern Metropolitan,2954,property sold,house
Clifton Hill,3/68 Noone St,3,930000.0,Collins,2016-11-07,3.4,3068,2,1,124.0,116.0,2000,Yarra,-37.7934,144.9923,Northern Metropolitan,2954,property sold,townhouse
Clifton Hill,86 Hodgkinson St,2,1420000.0,Collins,2016-10-08,3.4,3068,1,0,180.0,126.0,1950,Yarra,-37.7898,144.9903,Northern Metropolitan,2954,property sold,house
Clifton Hill,119 Roseneath St,2,1075000.0,Nelson,2016-10-08,3.4,3068,1,1,174.0,85.0,1890,Yarra,-37.7928,144.9987,Northern Metropolitan,2954,property sold,house
Clifton Hill,85 Roseneath St,2,1105000.0,Harrington,2016-10-08,3.4,3068,1,1,185.0,84.0,1910,Yarra,-37.7927,144.9981,Northern Metropolitan,2954,property sold,house
Clifton Hill,413a Wellington St,2,1209000.0,Jellis,2016-10-08,3.4,3068,1,1,140.0,97.0,1910,Yarra,-37.7919,144.9884,Northern Metropolitan,2954,property sold,house
Clifton Hill,32 Caroline St,4,3010000.0,Collins,2016-09-10,3.4,3068,3,2,382.0,250.0,1903,Yarra,-37.7897,144.9992,Northern Metropolitan,2954,property sold,house
Clifton Hill,17 Myrtle St,2,1435000.0,Nelson,2016-09-10,3.4,3068,1,2,239.0,96.0,1900,Yarra,-37.7918,144.997,Northern Metropolitan,2954,property sold,house
Clifton Hill,12 Kiewa St,2,1417000.0,Nelson,2016-12-10,3.4,3068,1,0,197.0,126.0,1950,Yarra,-37.7924,145.0002,Northern Metropolitan,2954,property sold prior,house
Clifton Hill,40 Myrtle St,2,1290000.0,Jellis,2016-12-10,3.4,3068,1,0,164.0,99.0,1890,Yarra,-37.7912,144.9967,Northern Metropolitan,2954,property sold,house
Clifton Hill,195 Gold St,3,1226000.0,Nelson,2016-11-12,3.4,3068,2,0,0.0,126.0,1950,Yarra,-37.7917,144.9902,Northern Metropolitan,2954,property sold,house
Clifton Hill,3/30 Edmund St,2,495000.0,iTRAK,2016-08-13,3.4,3068,1,1,515.0,50.0,1970,Yarra,-37.7875,145.0049,Northern Metropolitan,2954,property sold,"unit, duplex"
Clifton Hill,4/56 John St,1,325000.0,Collins,2016-08-13,3.4,3068,1,1,0.0,126.0,1950,Yarra,-37.7873,144.9958,Northern Metropolitan,2954,vendor bid,"unit, duplex"
Clifton Hill,11 Page St,3,1370000.0,Collins,2016-08-13,3.4,3068,2,1,176.0,135.0,1890,Yarra,-37.7921,144.9898,Northern Metropolitan,2954,property sold,house
Clifton Hill,36 Ogrady St,2,1620000.0,Nelson,2016-10-15,3.4,3068,1,2,251.0,126.0,1950,Yarra,-37.787,144.9988,Northern Metropolitan,2954,property sold,house
Clifton Hill,69 Field St,3,1180000.0,Harrington,2016-07-16,3.4,3068,3,1,142.0,126.0,1995,Yarra,-37.7928,145.0021,Northern Metropolitan,2954,property sold prior,house
Clifton Hill,40 Spensley St,2,1405000.0,Nelson,2016-09-17,3.4,3068,1,0,219.0,126.0,1950,Yarra,-37.7882,144.9984,Northern Metropolitan,2954,property sold,house
Clifton Hill,2A Council St,2,880000.0,Nelson,2017-03-18,3.4,3068,1,0,100.0,126.0,1950,Yarra,-37.7923,144.9858,Northern Metropolitan,2954,vendor bid,house
Clifton Hill,31 Fenwick St,2,1450000.0,Nelson,2017-03-18,3.4,3068,1,0,156.0,107.0,1890,Yarra,-37.7892,144.9999,Northern Metropolitan,2954,vendor bid,house
Clifton Hill,104 Noone St,2,856000.0,Nelson,2017-03-18,3.4,3068,1,0,170.0,126.0,1950,Yarra,-37.7936,144.995,Northern Metropolitan,2954,property sold,house
Clifton Hill,7/37 Groom St,2,885500.0,Collins,2016-06-18,3.4,3068,2,2,0.0,136.0,2005,Yarra,-37.7937,144.9983,Northern Metropolitan,2954,property sold,"unit, duplex"
Clifton Hill,49 Fenwick St,3,1680000.0,Nelson,2016-11-19,3.4,3068,2,1,201.0,126.0,1950,Yarra,-37.7884,145.0,Northern Metropolitan,2954,property sold,house
Clifton Hill,1 John St,2,730000.0,Nelson,2016-05-22,3.4,3068,1,1,103.0,126.0,1950,Yarra,-37.7898,144.9957,Northern Metropolitan,2954,property sold,house
Clifton Hill,18 Barries Pl,3,825000.0,Jellis,2016-09-24,3.4,3068,3,1,67.0,119.0,2010,Yarra,-37.7946,144.9989,Northern Metropolitan,2954,property sold prior,townhouse
Clifton Hill,1/493 Hoddle St,2,533000.0,Jellis,2016-09-24,3.4,3068,1,1,0.0,126.0,1970,Yarra,-37.7931,144.9938,Northern Metropolitan,2954,property sold prior,"unit, duplex"
Clifton Hill,20 Gordon St,2,1430000.0,Collins,2017-02-25,3.4,3068,1,0,151.0,126.0,1910,Yarra,-37.7912,144.9963,Northern Metropolitan,2954,property sold,house
Clifton Hill,1/1 Marshall Pl,4,1506000.0,Nelson,2017-02-25,3.4,3068,2,0,162.0,169.0,1995,Yarra,-37.7885,144.9994,Northern Metropolitan,2954,property sold,house
Clifton Hill,48 Council St,3,1150000.0,Nelson,2016-07-26,3.4,3068,1,1,169.0,126.0,1950,Yarra,-37.7925,144.9877,Northern Metropolitan,2954,vendor bid,house
Clifton Hill,3 Hodgkinson St,3,1360000.0,Nelson,2016-06-27,3.4,3068,1,0,118.0,118.0,1880,Yarra,-37.7921,144.9858,Northern Metropolitan,2954,property sold,house
Clifton Hill,53 John St,2,640000.0,Miles,2016-08-28,3.4,3068,1,1,0.0,126.0,1950,Yarra,-37.7873,144.9961,Northern Metropolitan,2954,vendor bid,townhouse
Coburg,29 Molesworth St,2,850000.0,Brad,2016-09-03,7.8,3058,1,1,371.0,93.0,1930,Moreland,-37.735,144.9589,Northern Metropolitan,11204,property sold prior,house
Coburg,10 Shackell St,3,784000.0,Nelson,2016-09-03,7.8,3058,1,1,286.0,110.0,1890,Moreland,-37.7427,144.952,Northern Metropolitan,11204,property sold,house
Coburg,37 Elizabeth St,3,680000.0,Nelson,2016-12-03,7.8,3058,1,0,702.0,108.0,1950,Moreland,-37.7391,144.9812,Northern Metropolitan,11204,property sold,house
Coburg,38 Harding St,4,1221000.0,Nelson,2016-12-03,7.8,3058,1,2,596.0,126.0,1950,Moreland,-37.7456,144.9696,Northern Metropolitan,11204,property sold,house
Coburg,1/58 Moore St,2,807000.0,Nelson,2016-12-03,7.8,3058,2,1,0.0,176.0,2010,Moreland,-37.7546,144.9713,Northern Metropolitan,11204,property sold,townhouse
Coburg,181 Munro St,3,790000.0,Del,2016-12-03,7.8,3058,1,2,371.0,126.0,1950,Moreland,-37.7435,144.9507,Northern Metropolitan,11204,property sold,house
Coburg,43 Ohea St,4,955000.0,Nelson,2016-12-03,7.8,3058,2,1,295.0,126.0,1950,Moreland,-37.7374,144.9617,Northern Metropolitan,11204,property sold,house
Coburg,8 Watchtower Rd,3,675000.0,Walshe,2016-02-04,7.8,3058,1,2,142.0,123.0,2005,Moreland,-37.7382,144.97299999999996,Northern Metropolitan,11204,property passed in,house
Coburg,12 Hardwick St,3,1010000.0,Jellis,2017-03-04,7.8,3058,2,1,278.0,278.0,1950,Moreland,-37.7494,144.9686,Northern Metropolitan,11204,property sold,house
Coburg,3 Mavis St,3,1202000.0,Nelson,2017-03-04,7.8,3058,2,2,423.0,140.0,1940,Moreland,-37.7493,144.9559,Northern Metropolitan,11204,property sold,house
Coburg,243 Moreland Rd,3,1370000.0,Ray,2017-03-04,7.8,3058,1,1,233.0,180.0,1890,Moreland,-37.7549,144.9611,Northern Metropolitan,11204,property sold,house
Coburg,61 Murray Rd,2,550000.0,hockingstuart,2017-03-04,7.8,3058,1,1,0.0,126.0,1950,Moreland,-37.7358,144.9801,Northern Metropolitan,11204,property sold,house
Coburg,45 Portland St,3,1000000.0,Jellis,2017-03-04,7.8,3058,2,3,370.0,110.0,1920,Moreland,-37.744,144.9501,Northern Metropolitan,11204,vendor bid,house
Coburg,6 Stawell St,3,935500.0,Brad,2017-03-04,7.8,3058,1,2,386.0,126.0,1950,Moreland,-37.7364,144.96,Northern Metropolitan,11204,property sold,house
Coburg,35 The Grove,8,2250000.0,Peter,2017-03-04,7.8,3058,2,4,983.0,126.0,1950,Moreland,-37.7517,144.9699,Northern Metropolitan,11204,property passed in,"unit, duplex"
Coburg,171 Moreland Rd,4,145000.0,Jellis,2016-06-04,7.8,3058,1,1,536.0,164.0,1910,Moreland,-37.7555,144.9658,Northern Metropolitan,11204,property passed in,house
Coburg,191 Ohea St,4,905000.0,LITTLE,2016-06-04,7.8,3058,2,1,439.0,126.0,1950,Moreland,-37.7363,144.9507,Northern Metropolitan,11204,property sold,house
Coburg,33 Wellington St,3,860000.0,Peter,2016-06-04,7.8,3058,1,1,283.0,109.0,1915,Moreland,-37.7416,144.9582,Northern Metropolitan,11204,property sold,house
Coburg,16 Linda St,2,953000.0,Jellis,2016-08-06,7.8,3058,1,1,170.0,101.0,1890,Moreland,-37.7508,144.9608,Northern Metropolitan,11204,property sold,house
Coburg,6 Shackell St,2,735000.0,Nelson,2016-08-06,7.8,3058,1,1,280.0,93.0,1900,Moreland,-37.7429,144.952,Northern Metropolitan,11204,property sold prior,house
Coburg,15/1 Manna Gum Ct,3,550000.0,Brace,2016-05-07,7.8,3058,2,2,0.0,168.0,1950,Moreland,-37.7372,144.9764,Northern Metropolitan,11204,property passed in,townhouse
Coburg,56 Rose St,3,1100000.0,Nelson,2016-05-07,7.8,3058,1,1,576.0,126.0,1950,Moreland,-37.7432,144.9474,Northern Metropolitan,11204,vendor bid,house
Coburg,27 Higinbotham St,3,947000.0,Brad,2016-11-07,7.8,3058,1,1,372.0,125.0,1920,Moreland,-37.735,144.9581,Northern Metropolitan,11204,property sold,house
Coburg,2/6 McKay St,2,500000.0,Jellis,2016-11-07,7.8,3058,1,1,0.0,74.0,1970,Moreland,-37.7405,144.9644,Northern Metropolitan,11204,property sold prior,"unit, duplex"
Coburg,2/58 Moore St,3,865000.0,Nelson,2016-11-07,7.8,3058,2,2,263.0,126.0,2008,Moreland,-37.7546,144.9713,Northern Metropolitan,11204,property sold,townhouse
Coburg,7/13 Clarendon St,2,466000.0,Nelson,2016-10-08,7.8,3058,1,1,0.0,62.0,1980,Moreland,-37.7527,144.9522,Northern Metropolitan,11204,property sold,"unit, duplex"
Coburg,3/58 Moore St,3,740000.0,Nelson,2016-10-08,7.8,3058,2,1,255.0,164.0,2014,Moreland,-37.7546,144.9713,Northern Metropolitan,11204,vendor bid,townhouse
Coburg,105 Moreland Rd,3,812000.0,Nicholson,2016-10-08,7.8,3058,1,1,370.0,130.0,1930,Moreland,-37.7561,144.9718,Northern Metropolitan,11204,property sold,house
Coburg,107 Moreland Rd,3,766000.0,Nicholson,2016-10-08,7.8,3058,1,0,378.0,124.0,1930,Moreland,-37.7561,144.9716,Northern Metropolitan,11204,property sold,house
Coburg,109 Moreland Rd,3,825000.0,Nicholson,2016-10-08,7.8,3058,1,1,374.0,118.0,1910,Moreland,-37.7561,144.9715,Northern Metropolitan,11204,property sold,house
Coburg,2 Quarry Cct,4,1131000.0,Nelson,2016-10-08,7.8,3058,2,2,494.0,300.0,2001,Moreland,-37.7359,144.9711,Northern Metropolitan,11204,property sold,house
Coburg,114 Reynard St,3,1064000.0,Nelson,2016-10-08,7.8,3058,2,1,417.0,178.0,1940,Moreland,-37.7478,144.9583,Northern Metropolitan,11204,property sold prior,house
Coburg,3/262 Reynard St,2,610000.0,Ray,2016-10-08,7.8,3058,2,1,114.0,126.0,1950,Moreland,-37.7466,144.9482,Northern Metropolitan,11204,property passed in,townhouse
Coburg,60 Glengyle St,3,1210000.0,Nelson,2016-09-10,7.8,3058,1,1,379.0,125.0,1925,Moreland,-37.7544,144.9764,Northern Metropolitan,11204,property sold,house
Coburg,8/6 McKay St,2,434000.0,Nelson,2016-09-10,7.8,3058,1,1,0.0,80.0,1965,Moreland,-37.7405,144.9644,Northern Metropolitan,11204,property sold,"unit, duplex"
Coburg,4/44 Victoria St,2,653000.0,Peter,2016-09-10,7.8,3058,1,1,129.0,107.0,2012,Moreland,-37.7422,144.9606,Northern Metropolitan,11204,property sold prior,"unit, duplex"
Coburg,2/118 Bruce St,3,640000.0,Nelson,2016-12-10,7.8,3058,1,2,119.0,109.0,1995,Moreland,-37.7403,144.9491,Northern Metropolitan,11204,property sold,townhouse
Coburg,31 Elizabeth St,2,820000.0,Peter,2016-12-10,7.8,3058,1,1,597.0,126.0,1960,Moreland,-37.7402,144.9807,Northern Metropolitan,11204,property sold,house
Coburg,7 Gladstone St,4,1250000.0,Jellis,2016-12-10,7.8,3058,1,2,613.0,126.0,1950,Moreland,-37.7433,144.9762,Northern Metropolitan,11204,property sold,house
Coburg,21 Governors Rd,5,1335000.0,Nelson,2016-12-10,7.8,3058,3,2,390.0,126.0,1950,Moreland,-37.7376,144.9726,Northern Metropolitan,11204,property sold,house
Coburg,56 The Grove,6,1900000.0,hockingstuart,2016-12-10,7.8,3058,2,2,1060.0,126.0,1950,Moreland,-37.7523,144.9725,Northern Metropolitan,11204,vendor bid,house
Coburg,5 Donne St,3,1090000.0,ASL,2016-11-12,7.8,3058,1,1,464.0,126.0,1950,Moreland,-37.753,144.9485,Northern Metropolitan,11204,property sold,house
Coburg,41 Service St,3,1130000.0,Re,2016-11-12,7.8,3058,1,2,735.0,127.0,1920,Moreland,-37.7379,144.9623,Northern Metropolitan,11204,property sold prior,house
Coburg,1 Sutherland St,4,1145000.0,Nelson,2016-11-12,7.8,3058,2,2,480.0,126.0,1950,Moreland,-37.7402,144.9607,Northern Metropolitan,11204,property sold,house
Coburg,38 Budds St,2,657000.0,Nelson,2016-08-13,7.8,3058,1,2,138.0,126.0,1950,Moreland,-37.7427,144.9711,Northern Metropolitan,11204,property sold prior,townhouse
Coburg,1e The Avenue,3,763000.0,Woodards,2016-05-14,7.8,3058,2,1,107.0,110.0,1994,Moreland,-37.7517,144.963,Northern Metropolitan,11204,property sold,house
Coburg,53 Hawthorn St,2,903000.0,Nelson,2016-10-15,7.8,3058,1,1,253.0,94.0,1910,Moreland,-37.7484,144.9521,Northern Metropolitan,11204,property sold,house
Coburg,4 Miller St,3,1000000.0,Nelson,2016-10-15,7.8,3058,1,1,431.0,117.0,1970,Moreland,-37.75,144.9695,Northern Metropolitan,11204,property sold,house
Coburg,13 Shaftsbury St,4,1742000.0,Nelson,2016-10-15,7.8,3058,2,4,482.0,256.0,2006,Moreland,-37.7529,144.9534,Northern Metropolitan,11204,property sold prior,house
Coburg,12 Gordon St,4,865000.0,Brad,2016-04-16,7.8,3058,1,1,452.0,125.0,1925,Moreland,-37.7525,144.94799999999995,Northern Metropolitan,11204,property sold,house
Coburg,11/5 Industry La,2,485000.0,Nelson,2016-04-16,7.8,3058,2,1,0.0,96.0,1880,Moreland,-37.7367,144.9701,Northern Metropolitan,11204,vendor bid,"unit, duplex"
Coburg,23 Berry St,3,1278000.0,Peter,2016-07-16,7.8,3058,2,3,405.0,156.0,1930,Moreland,-37.7464,144.959,Northern Metropolitan,11204,property sold,house
Coburg,4/93 Harding St,3,590000.0,Ray,2016-09-17,7.8,3058,2,2,0.0,109.0,2013,Moreland,-37.7458,144.9751,Northern Metropolitan,11204,vendor bid,townhouse
Coburg,45 Kerferd St,4,1000000.0,Peter,2016-09-17,7.8,3058,2,1,381.0,126.0,1938,Moreland,-37.7337,144.9548,Northern Metropolitan,11204,property sold prior,house
Coburg,15/1 Manna Gum Ct,3,590000.0,Brace,2016-09-17,7.8,3058,2,2,0.0,168.0,1950,Moreland,-37.7372,144.9764,Northern Metropolitan,11204,property passed in,townhouse
Coburg,3 Phillips St,3,1030000.0,Considine,2016-09-17,7.8,3058,1,1,404.0,126.0,1950,Moreland,-37.7504,144.9537,Northern Metropolitan,11204,property sold,house
Coburg,19 Audley St,4,1136000.0,Ray,2017-03-18,7.8,3058,3,1,420.0,146.0,1920,Moreland,-37.7501,144.96200000000005,Northern Metropolitan,11204,property sold,house
Coburg,13 Carron St,2,635000.0,Ray,2017-03-18,7.8,3058,1,1,97.0,95.0,2014,Moreland,-37.7516,144.9623,Northern Metropolitan,11204,property sold,townhouse
Coburg,196 Ohea St,3,1061000.0,Brad,2017-03-18,7.8,3058,1,1,527.0,126.0,1950,Moreland,-37.7359,144.9502,Northern Metropolitan,11204,property sold,house
Coburg,9 Vincent St,4,1155000.0,Nelson,2017-03-18,7.8,3058,1,2,370.0,126.0,1950,Moreland,-37.7431,144.95600000000005,Northern Metropolitan,11204,property sold,house
Coburg,6 Farm Rd,4,650000.0,RT,2016-06-18,7.8,3058,2,2,312.0,126.0,1950,Moreland,-37.7362,144.9714,Northern Metropolitan,11204,property passed in,house
Coburg,89 Gordon St,3,1286000.0,Nelson,2016-06-18,7.8,3058,2,2,435.0,126.0,1950,Moreland,-37.7477,144.9483,Northern Metropolitan,11204,property sold,house
Coburg,31 Hardwick St,3,885000.0,Nelson,2016-06-18,7.8,3058,1,2,255.0,126.0,1920,Moreland,-37.7493,144.9701,Northern Metropolitan,11204,property sold,house
Coburg,13 Hudson St,4,1160000.0,Jellis,2016-06-18,7.8,3058,2,5,371.0,126.0,1888,Moreland,-37.7436,144.96200000000005,Northern Metropolitan,11204,property passed in,house
Coburg,203 Munro St,4,1400000.0,RE,2016-06-18,7.8,3058,1,1,856.0,189.0,1970,Moreland,-37.7432,144.9481,Northern Metropolitan,11204,property sold,house
Coburg,403/19 Pentridge Bvd,2,470000.0,Raine,2016-06-18,7.8,3058,2,1,0.0,126.0,1950,Moreland,-37.7379,144.9683,Northern Metropolitan,11204,property sold prior,"unit, duplex"
Coburg,8 Gilbert St,3,1260000.0,Jellis,2016-11-19,7.8,3058,2,0,407.0,230.0,1930,Moreland,-37.7471,144.9579,Northern Metropolitan,11204,property sold,house
Coburg,1/33 Sheffield St,2,920000.0,Jellis,2016-11-19,7.8,3058,1,0,157.0,126.0,1950,Moreland,-37.7464,144.9676,Northern Metropolitan,11204,property sold prior,house
Coburg,52 Stawell St,3,841000.0,Re,2016-11-19,7.8,3058,1,3,385.0,98.0,1920,Moreland,-37.734,144.9603,Northern Metropolitan,11204,property sold,house
Coburg,4/2 Vincent St,2,537500.0,Nelson,2016-11-19,7.8,3058,1,1,0.0,73.0,1975,Moreland,-37.7435,144.9563,Northern Metropolitan,11204,property sold,"unit, duplex"
Coburg,59 Moore St,2,1130000.0,Brad,2016-08-22,7.8,3058,1,2,520.0,126.0,1950,Moreland,-37.7543,144.9717,Northern Metropolitan,11204,property sold,house
Coburg,5/39 Service St,2,598000.0,Nelson,2016-08-22,7.8,3058,1,1,108.0,100.0,2007,Moreland,-37.7379,144.9617,Northern Metropolitan,11204,property sold,townhouse
Coburg,2 Walsh St,3,1120000.0,Raine,2016-08-22,7.8,3058,2,1,293.0,180.0,2006,Moreland,-37.7481,144.9663,Northern Metropolitan,11204,property sold,house
Coburg,24 Webb St,3,870000.0,Nelson,2016-08-22,7.8,3058,1,1,371.0,100.0,1980,Moreland,-37.735,144.9558,Northern Metropolitan,11204,property sold,house
Coburg,27 Bruce St,3,680000.0,Raine,2016-04-23,7.8,3058,1,2,462.0,72.0,1920,Moreland,-37.7448,144.9478,Northern Metropolitan,11204,property passed in,house
Coburg,185 Moreland Rd,1,482500.0,Raine,2016-04-23,7.8,3058,1,1,108.0,126.0,1950,Moreland,-37.7554,144.9648,Northern Metropolitan,11204,property sold,house
Coburg,155 Nicholson St,3,825000.0,Ray,2016-04-23,7.8,3058,1,2,577.0,131.0,1920,Moreland,-37.7459,144.9773,Northern Metropolitan,11204,property sold,house
Coburg,11 Station St,3,725000.0,Brad,2016-04-23,7.8,3058,1,0,238.0,131.0,1900,Moreland,-37.7539,144.9612,Northern Metropolitan,11204,property sold,house
Coburg,144 The Avenue,4,1250000.0,Nelson,2016-04-23,7.8,3058,3,1,515.0,249.0,1900,Moreland,-37.7537,144.9766,Northern Metropolitan,11204,vendor bid,house
Coburg,2 Franklin St,2,1008000.0,Jellis,2016-09-24,7.8,3058,1,3,457.0,89.0,1940,Moreland,-37.7505,144.9725,Northern Metropolitan,11204,property sold,house
